,0,1,2,3,4,5,6,7,8,9
1984,-0.88535285,3.5795875,-0.7143049,-4.8483677,-2.868438,-0.6066764,2.9878795,-0.42005727,-4.7942915,-2.8331454
1985,1.4236987,13.657029,-4.036191,-21.233194,-10.188659,2.3155794,14.005386,-4.729297,-20.836199,-9.244531
1986,13.482354,6.2738037,-2.0606833,-13.506866,4.188607,14.430231,6.47677,-1.6557765,-13.630072,5.621154
1987,-21.495586,12.225373,-3.695953,-15.456203,-28.42237,-22.611647,12.139513,-3.0372417,-15.016003,-28.52538
1988,-6.00576,2.3996496,-1.0029817,-3.8711908,-8.480283,-5.740227,1.605926,-0.64505595,-3.220317,-7.9996743
1989,-2.6621137,0.9867657,-0.39472783,-1.8226708,-3.8927467,-9.661783,0.6074358,-0.5737886,-1.3683017,-10.996438
1990,-66.82196,48.967827,-16.137568,-18.601528,-52.59323,-73.14425,52.979954,-17.1687,-18.435053,-55.768044
1991,-20.370766,17.07094,-5.4666967,-21.452381,-30.218904,-20.344114,16.835928,-5.1619153,-21.50356,-30.17366
1992,-11.059171,12.143462,-2.540905,-9.385699,-10.842313,-10.773209,12.165893,-1.9924879,-9.093716,-9.69352
1993,1.4881856,4.26631,-1.2385306,-9.928165,-5.412201,2.4494262,4.0069113,-0.64128166,-10.363766,-4.54871
1994,-8.982118,4.873294,-1.889775,-7.079467,-13.078066,-8.610819,4.5234084,-1.5886079,-7.4565372,-13.132556
1995,-59.460934,62.34179,-18.901257,-13.498318,-29.518719,-50.507767,51.997883,-14.754167,-11.45761,-24.721663
1996,-3.907476,4.915952,-1.0842043,-5.8510623,-5.92679,-3.5486245,4.2343187,-0.5544825,-6.2007265,-6.069515
1997,-19.96614,12.807724,-3.9459395,-7.196017,-18.300373,-20.783342,13.642204,-4.602208,-6.60865,-18.351997
1998,-4.5307364,4.1045866,-1.1974063,-5.8963556,-7.519912,-3.8469968,3.9726853,-1.4253374,-5.960663,-7.2603116
1999,-3.496437,9.545063,-2.1428664,-9.418571,-5.5128117,-1.9461147,10.06411,-3.2866826,-9.443138,-4.611826
2000,-38.332497,34.017334,-9.091879,-7.8257203,-21.232761,-39.391106,35.688583,-8.273521,-8.145892,-20.121933
2001,-19.372536,12.166772,-3.6144161,-9.795616,-20.615795,-19.550804,12.411508,-3.5158927,-10.085414,-20.740602
2002,3.4468186,7.258735,-1.9788888,-5.8933125,2.833353,1.1441816,7.059373,-1.5487025,-5.65184,1.0030121
2003,-70.41574,125.50092,-20.716358,-162.45912,-128.0903,-71.91201,109.03601,-12.702909,-142.71298,-118.29189
2004,-40.216152,37.589962,-10.27421,-17.14002,-30.04042,-40.993084,39.31943,-10.746917,-16.851345,-29.271917
2005,-4.9052196,7.592477,-1.2232457,-9.810135,-8.346123,-4.182843,7.8241568,-1.0896264,-9.920238,-7.368551
2006,-19.12462,12.24377,-3.6046195,-13.652266,-24.137737,-15.214148,6.5134087,-3.439787,-13.325778,-25.466303
2007,-29.90501,60.068523,-5.7994423,-72.18538,-47.821304,-30.663712,62.51618,-5.548457,-73.59482,-47.29081
2008,-8.608175,3.6995382,-1.5455375,-5.4812336,-11.935408,-9.38203,3.4381754,-1.4382589,-5.3195343,-12.701648
2009,1.4693077,5.141615,-1.1387169,-4.342582,1.1296234,2.0789807,4.7338777,-1.0638891,-4.574231,1.174738
2010,-6.030204,6.8676605,-1.3221121,-7.417585,-7.90224,-5.904639,6.1283693,-0.68635505,-6.8184853,-7.28111
2011,-3.762024,2.2453501,-0.93105996,-4.2033243,-6.651058,-3.5569847,2.147794,-0.45375443,-4.603717,-6.466662
2012,-1.5851438,3.7991524,-1.0079901,-4.2288013,-3.022783,-2.2067318,4.7663283,-1.1550273,-4.012657,-2.608088
2013,-36.12073,69.05168,-9.306115,-99.96454,-76.33971,-36.74206,70.662445,-7.6044893,-101.44878,-75.13288
2014,-24.769413,13.662253,-5.4730296,-14.413816,-30.994007,-25.387964,15.223781,-6.0295806,-14.77555,-30.969313
2015,-2.5940595,2.6982205,-0.6515306,-4.03436,-4.58173,-3.8671813,2.5257003,-0.58955944,-3.4871898,-5.41823
2016,5.541251,1.3931844,-0.7611978,-3.1510808,3.0221572,6.3855996,1.5506197,-0.92026037,-2.9841092,4.03185
2017,1.0847256,3.628233,-0.8194392,-3.1473918,0.74612737,4.177837,2.613823,-0.9009536,-2.6430206,3.2476854
2018,-28.221111,26.85176,-7.6960325,-30.248316,-39.313698,-28.412716,26.310888,-7.1852098,-30.358953,-39.64599
