name1,CONFIGURATIONS,DISPERISION,ELECTRO,EXCHANGE,INDUCTION,TOTAL
OJOCEY.RFD.,OJOCEY.RFD.cif_951,-103.4503278,-74.24661242,102.2360134,-22.49015837,-97.95108518
OKOMAE.RFD.,OKOMAE.RFD.cif_607,-9.24930648,-11.77702091,5.54535393,-1.82174884,-17.3027223
OKUMOY.RFD.,OKUMOY.RFD.cif_481,-16.48417221,-17.09207744,14.06121357,-3.67287903,-23.18791511
OLADAH.RFD.,OLADAH.RFD.cif_787,-11.55935667,-14.84544314,10.17602846,-3.54179042,-19.77056177
OLOPEK.RFD.,OLOPEK.RFD.cif_298,-6.04218686,-8.26632618,4.43452401,-1.30504833,-11.17903736
OMEKOI.RFD.,OMEKOI.RFD.cif_927,-30.6888622,-61.78629559,62.84004739,-20.26244995,-49.89756035
OMELAV.RFD.,OMELAV.RFD.cif_385,-19.46065025,-46.98206663,43.61878275,-9.74751096,-32.57144509
ONIHEB.RFD.,ONIHEB.RFD.cif_182,-21.73864008,-93.08067652,68.44030733,-28.77140965,-75.15041892
OPIFUP.RFD.,OPIFUP.RFD.cif_536,-7.955397,-27.71543993,22.63488664,-5.27086143,-18.30681172
OPOFUW.RFD.,OPOFUW.RFD.cif_270,-30.12951517,-90.86480304,99.12522935,-33.36482661,-55.23391547
OPOGAD.RFD.,OPOGAD.RFD.cif_576,-62.7771227,-30.19769026,52.42658271,-6.85815878,-47.40638903
OPOVAS.RFD.,OPOVAS.RFD.cif_862,-30.2075082,-113.6623638,109.5472195,-27.97928573,-62.30193817
OPUKIV.RFD.,OPUKIV.RFD.cif_287,-20.77579492,-76.03992056,75.37143231,-22.20058448,-43.64486765
OPUKOB.RFD.,OPUKOB.RFD.cif_277,-19.36130178,-74.4555231,61.6615076,-27.24490957,-59.40022685
OPUKUH.RFD.,OPUKUH.RFD.cif_324,-20.77268345,-78.58909462,79.79897491,-27.45113232,-47.01393548
OPULES.RFD.,OPULES.RFD.cif_298,-19.82183489,-74.62658984,70.39712822,-21.92036687,-45.97166338
OPUMAP.RFD.,OPUMAP.RFD.cif_292,-24.40185625,-91.97441403,105.3694991,-31.1634622,-42.17023338
OPUMIX.RFD.,OPUMIX.RFD.cif_616,-19.85646154,-71.73171857,72.92345532,-19.09516147,-37.75988626
OPUMOD.RFD.,OPUMOD.RFD.cif_566,-23.36096681,-111.852333,92.68062543,-35.5375275,-78.07020183
OPUMUJ.RFD.,OPUMUJ.RFD.cif_388,-13.45022342,-47.77020876,36.00985199,-12.86978394,-38.08036413
OPUNAQ.RFD.,OPUNAQ.RFD.cif_501,-23.21275616,-108.2434219,90.78325929,-34.39703881,-75.06995757
OPUPIA.RFD.,OPUPIA.RFD.cif_271,-29.27289032,-104.8165324,130.5703335,-46.23905574,-49.75814494
OPUPUM.RFD.,OPUPUM.RFD.cif_711,-24.85611436,-80.57677106,87.68589635,-27.61337644,-45.36036551
OQAWAH.RFD.,OQAWAH.RFD.cif_1857,-10.73210329,-53.61874554,48.44167949,-13.20289735,-29.11206669
OQIFAX.RFD.,OQIFAX.RFD.cif_766,-27.03849706,-122.5095051,131.5799411,-31.46942766,-49.43748873
OQIFEB.RFD.,OQIFEB.RFD.cif_773,-26.70381099,-117.452379,126.1580881,-29.40208673,-47.4001886
OQOMOX.RFD.,OQOMOX.RFD.cif_556,-19.12996132,-80.56310322,75.04048229,-24.00450388,-48.65708613
OQUQOH.RFD.,OQUQOH.RFD.cif_1052,-9.5745496,-29.05652255,18.75610456,-6.02800639,-25.90297398
OQUQUN.RFD.,OQUQUN.RFD.cif_779,-9.86318857,-34.01346495,22.79833415,-7.24818826,-28.32650763
OQUSOJ.RFD.,OQUSOJ.RFD.cif_306,-8.35054565,-40.11197047,37.70380037,-9.49490119,-20.25361694
ORAWIO.RFD.,ORAWIO.RFD.cif_460,-21.77950592,-89.44036096,94.39950307,-34.69506489,-51.5154287
ORELAA.RFD.,ORELAA.RFD.cif_345,-30.76259004,-81.78598299,82.42063151,-24.69583623,-54.82377775
ORELEE.RFD.,ORELEE.RFD.cif_714,-20.42815846,-69.28963721,65.24452015,-18.17392585,-42.64720137
ORITIV.RFD.,ORITIV.RFD.cif_736,-66.80311666,-24.27285941,58.65288098,-7.78686425,-40.20995934
ORUXOP.RFD.,ORUXOP.RFD.cif_282,-55.17467896,-34.47457781,44.12035546,-9.44627103,-54.97517234
ORUXUV.RFD.,ORUXUV.RFD.cif_610,-12.88434508,-63.12391266,51.56325235,-20.28252473,-44.72753012
OSEXIU.RFD.,OSEXIU.RFD.cif_412,-9.66957245,-39.5429068,28.18734832,-8.85323569,-29.87836662
OSIGAA.RFD.,OSIGAA.RFD.cif_241,-13.26288926,-67.54668926,59.85442534,-22.14100614,-43.09615932
OTAZUF.RFD.,OTAZUF.RFD.cif_681,-27.70639848,-123.4966596,135.7190617,-54.77058954,-70.25458591
OVIFUV.RFD.,OVIFUV.RFD.cif_377,-9.83544371,-42.05095711,42.93574309,-11.58236362,-20.53302135
OWISIZ.RFD.,OWISIZ.RFD.cif_437,-9.13246452,-28.09374795,29.31294798,-6.38181834,-14.29508283
OXAQOV.RFD.,OXAQOV.RFD.cif_611,-13.61630529,-51.81206749,28.37748887,-11.74936408,-48.80024799
OXIMIT.RFD.,OXIMIT.RFD.cif_284,-28.40829245,-28.01068364,21.77920231,-7.20152466,-41.84129844
OXODOW02.RFD.,OXODOW02.RFD.cif_190,-34.70126993,-18.30694309,28.67725179,-6.06034314,-30.39130437
PAHHOW.RFD.,PAHHOW.RFD.cif_368,-16.86383743,-60.0678955,55.65644073,-17.4152631,-38.6905553
PAHHUC.RFD.,PAHHUC.RFD.cif_602,-9.58312115,-27.99359496,14.36647923,-5.9593979,-29.16963478
PAKXUY.RFD.,PAKXUY.RFD.cif_296,-13.56603802,-63.75158156,58.09429514,-15.92817758,-35.15150202
PALXND10.RFD.,PALXND10.RFD.cif_1542,-76.63957744,-29.8340684,51.17233995,-8.77826574,-64.07957163
PAMGET.RFD.,PAMGET.RFD.cif_1221,-14.0789873,-59.60109591,57.56598853,-14.31593805,-30.43003273
PANVUV.RFD.,PANVUV.RFD.cif_324,-18.71087139,-82.16988691,75.72898001,-21.72381725,-46.87559554
PAVXET.RFD.,PAVXET.RFD.cif_616,-12.27004199,-42.36514794,40.311533,-8.57979982,-22.90345675
PAWMIM.RFD.,PAWMIM.RFD.cif_1042,-10.21499141,-18.50707136,15.34075773,-3.49345012,-16.87475516
PAWTEP.RFD.,PAWTEP.RFD.cif_621,-94.22821849,-46.06457841,70.86247179,-18.11952645,-87.54985156
PAXKIK.RFD.,PAXKIK.RFD.cif_352,-17.52181647,-12.12432229,13.49731796,-3.38935158,-19.53817238
PDTCNB.RFD.,PDTCNB.RFD.cif_326,-57.18084671,-45.68361527,57.59467337,-12.14144986,-57.41123847
PEBQAS.RFD.,PEBQAS.RFD.cif_601,-10.70992384,-44.68396106,32.21118014,-13.2101499,-36.39285466
PEBWIC.RFD.,PEBWIC.RFD.cif_2366,-7.88535645,-44.7555234,30.74360678,-9.94788515,-31.84515822
PECBEI.RFD.,PECBEI.RFD.cif_327,-6.91977207,-20.07218218,4.99507261,-2.62677227,-24.62365391
PECDIM.RFD.,PECDIM.RFD.cif_1947,-11.81230322,-8.69306136,12.95496163,-2.23262356,-9.78302651
PECPOF.RFD.,PECPOF.RFD.cif_741,-12.85009083,-60.1498827,64.71836143,-20.02539545,-28.30700755
PEFGIS.RFD.,PEFGIS.RFD.cif_436,-11.89650409,-29.13199016,23.86801874,-6.14052938,-23.30100489
PEFGOX.RFD.,PEFGOX.RFD.cif_282,-12.62391194,-59.80226642,45.06174801,-11.63534184,-38.99977219
PEHFUF.RFD.,PEHFUF.RFD.cif_586,-21.73870742,-100.9985458,105.0903481,-23.72942211,-41.37632719
PEKXAG.RFD.,PEKXAG.RFD.cif_726,-20.35061319,-87.01553921,84.9419477,-21.33178111,-43.75598581
PEMTEI.RFD.,PEMTEI.RFD.cif_756,-14.3214825,-79.79350436,82.18590201,-27.80530101,-39.73438586
PEQVOA.RFD.,PEQVOA.RFD.cif_527,-73.57922627,-32.49171657,51.11631656,-11.53363189,-66.48825817
PERPUB.RFD.,PERPUB.RFD.cif_701,-9.84339966,-36.36002958,29.8446155,-7.88650618,-24.24531992
PESROV01.RFD.,PESROV01.RFD.cif_437,-17.04267859,-54.89094946,55.22501804,-13.97502842,-30.68363843
PEWNIQ.RFD.,PEWNIQ.RFD.cif_917,-13.32405224,-75.3648346,70.84655072,-23.08276182,-40.92509794
PEWNOW.RFD.,PEWNOW.RFD.cif_398,-11.15006918,-61.47843003,55.8612627,-16.65307846,-33.42031497
PEZPOB.RFD.,PEZPOB.RFD.cif_371,-11.03030391,-45.68856444,30.10655952,-7.79149558,-34.40380441
PEZPUF.RFD.,PEZPUF.RFD.cif_526,-24.09463698,-102.1800484,106.0338026,-45.85389137,-66.0947741
PHTCBZ03.RFD.,PHTCBZ03.RFD.cif_402,-86.6884184,-44.01971136,72.12944002,-15.02297649,-73.60166623
PICLIA.RFD.,PICLIA.RFD.cif_361,-28.36541105,-124.277398,134.471427,-50.11791108,-68.28929316
PICMIA.RFD.,PICMIA.RFD.cif_1157,-15.99064961,-43.49973891,50.98600538,-18.75586118,-27.26024432
PIDCIS.RFD.,PIDCIS.RFD.cif_266,-79.7866656,-45.83166113,77.34817738,-20.33653516,-68.60668451
PIDCUE.RFD.,PIDCUE.RFD.cif_414,-144.1337222,-69.88153467,120.7466346,-33.02951578,-126.2981381
PIDHIU.RFD.,PIDHIU.RFD.cif_631,-7.72761646,-41.97676264,41.29697952,-10.50461905,-18.91201863
PIDWIL.RFD.,PIDWIL.RFD.cif_556,-17.30643324,-51.03585612,54.14401869,-11.08318148,-25.28145215
PIJSUZ.RFD.,PIJSUZ.RFD.cif_692,-20.74317599,-59.52691303,64.02141521,-13.48904186,-29.73771567
PIKYEN.RFD.,PIKYEN.RFD.cif_136,-15.67114231,-47.45807524,28.37780959,-9.22952079,-43.98092875
PILLAA.RFD.,PILLAA.RFD.cif_226,-14.01046768,-63.17571403,59.06489327,-11.90919669,-30.03048513
PIMZAP.RFD.,PIMZAP.RFD.cif_1071,-14.31315774,-46.96516305,48.92098268,-10.08529738,-22.44263549
PINJII.RFD.,PINJII.RFD.cif_272,-23.9909397,-77.66889318,62.11215215,-19.1671618,-58.71484253
PITGIL.RFD.,PITGIL.RFD.cif_482,-11.18253743,-56.30182799,50.21563706,-12.63961258,-29.90834094
PIVDOO.RFD.,PIVDOO.RFD.cif_481,-53.01343442,-66.66160243,88.98696467,-32.38575828,-63.07383046
PIVHUB.RFD.,PIVHUB.RFD.cif_486,-30.77750685,-18.76617354,25.70933948,-6.78251833,-30.61685924
PIVJAJ.RFD.,PIVJAJ.RFD.cif_248,-7.64142653,-36.56087804,10.88418095,-6.03766235,-39.35578597
PIVJEN.RFD.,PIVJEN.RFD.cif_225,-9.2037649,-39.05920695,32.45175271,-7.78907431,-23.60029345
PIVTOH.RFD.,PIVTOH.RFD.cif_641,-13.00942345,-64.35342603,44.82722427,-13.82328678,-46.35891199
POCPON.RFD.,POCPON.RFD.cif_401,-30.6068721,-16.52081186,25.63218812,-5.56016957,-27.05566541
POCWUD.RFD.,POCWUD.RFD.cif_330,-11.12696713,-55.62068899,27.85001073,-11.08165629,-49.97930168
POHDUO.RFD.,POHDUO.RFD.cif_641,-21.49677378,-86.97475999,104.4144428,-25.06538266,-29.12247368
POJQIR.RFD.,POJQIR.RFD.cif_360,-30.32801516,-59.70138837,60.42661499,-14.04660129,-43.64938983
POJQUE.RFD.,POJQUE.RFD.cif_373,-81.69863539,-39.97466628,71.59586618,-14.12940806,-64.20684355
POQHEL.RFD.,POQHEL.RFD.cif_781,-22.94230038,-87.37802229,87.84085606,-33.07844111,-55.55790772
POSHIO.RFD.,POSHIO.RFD.cif_1016,-20.82283432,-44.39193507,42.50464014,-10.80731801,-33.51744726
POSREV.RFD.,POSREV.RFD.cif_251,-26.06072881,-86.13936759,79.48471396,-21.92446343,-54.63984587
POVXAC.RFD.,POVXAC.RFD.cif_484,-20.67590315,-74.5513841,76.42129921,-18.37147318,-37.17746122
POZNOK.RFD.,POZNOK.RFD.cif_423,-33.98994272,-57.18042974,53.34795811,-17.88739907,-55.70981342
POZPAY.RFD.,POZPAY.RFD.cif_197,-17.99086919,-76.94071309,85.82434613,-30.31595288,-39.42318903
PUGHOP.RFD.,PUGHOP.RFD.cif_272,-9.14135728,-39.62747508,27.46971179,-9.60036993,-30.8994905
PUJVUO.RFD.,PUJVUO.RFD.cif_259,-16.88245439,-52.43106136,44.01935086,-11.28546716,-36.57963205
PUJWUO.RFD.,PUJWUO.RFD.cif_877,-24.29169887,-49.77589914,41.25493764,-12.95966894,-45.77232931
PUKDIL.RFD.,PUKDIL.RFD.cif_791,-5.94970308,-27.3851387,16.20893293,-3.89922982,-21.02513867
PUKFOT.RFD.,PUKFOT.RFD.cif_997,-8.26362239,-36.27054423,29.78379102,-6.90269965,-21.65307525
PUMFOV.RFD.,PUMFOV.RFD.cif_657,-24.9068057,-103.2626763,122.226571,-44.51031239,-50.45322339
PUMGAI.RFD.,PUMGAI.RFD.cif_280,-27.28998507,-136.0966178,156.7629924,-60.63730496,-67.26091545
PUPGUD.RFD.,PUPGUD.RFD.cif_527,-71.10119755,-33.21038343,63.51841055,-5.72262632,-46.51579675
PURHOB.RFD.,PURHOB.RFD.cif_2076,-11.2309825,-31.09291611,22.3941619,-6.96915588,-26.89889259
PURXAE.RFD.,PURXAE.RFD.cif_506,-13.20110051,-35.02536909,26.15442389,-8.51613508,-30.58818079
PUTWEI.RFD.,PUTWEI.RFD.cif_1060,-28.33785452,-93.4854416,100.3177699,-41.21297988,-62.71850608
PUTWIM.RFD.,PUTWIM.RFD.cif_390,-20.35692249,-62.98693821,56.45545401,-14.91913699,-41.80754368
PUTXAF.RFD.,PUTXAF.RFD.cif_163,-17.29586648,-72.72157678,50.94127523,-19.86363363,-58.93980166
PUTXEJ.RFD.,PUTXEJ.RFD.cif_896,-18.4213573,-66.08996284,64.77972183,-21.06703889,-40.7986372
PUZQAF.RFD.,PUZQAF.RFD.cif_348,-10.68965673,-56.14609363,62.91319382,-17.23034117,-21.15289771
PYRCYE10.RFD.,PYRCYE10.RFD.cif_322,-68.01489265,-36.16913352,62.88062239,-16.32001065,-57.62341443
QABZOL.RFD.,QABZOL.RFD.cif_194,-42.76418659,-31.80755998,42.17751488,-8.04443596,-40.43866765
QAHNOF.RFD.,QAHNOF.RFD.cif_551,-94.13656448,-56.23878718,78.89819662,-17.9711928,-89.44834784
QAJYOP.RFD.,QAJYOP.RFD.cif_786,-7.5551678,-31.58167223,26.53417375,-8.08988461,-20.69255089
QAMSII.RFD.,QAMSII.RFD.cif_1071,-11.18205235,-54.16206459,48.49404851,-11.64117993,-28.49124836
QAPNAZ.RFD.,QAPNAZ.RFD.cif_202,-50.10096643,-36.0740056,43.78362272,-9.5890734,-51.98042271
QAQZUD.RFD.,QAQZUD.RFD.cif_256,-105.9118883,-64.68600125,92.1355853,-28.25095827,-106.7132625
QARQUY.RFD.,QARQUY.RFD.cif_417,-22.66958349,-74.04571476,68.18287247,-25.00139462,-53.5338204
QATWUG.RFD.,QATWUG.RFD.cif_595,-14.21036335,-55.07357479,60.54997475,-14.43835146,-23.17231485
QATXIV.RFD.,QATXIV.RFD.cif_572,-13.32590062,-46.29166076,52.75564825,-15.39283543,-22.25474856
QECPEW.RFD.,QECPEW.RFD.cif_611,-17.04237407,-20.7008858,23.32277734,-4.83393865,-19.25442118
QECQEX.RFD.,QECQEX.RFD.cif_482,-18.25181456,-67.34764284,65.40990435,-20.27080224,-40.46035529
QEDFEK.RFD.,QEDFEK.RFD.cif_941,-21.8915425,-70.13765374,51.62350608,-13.7972785,-54.20296866
QEDRIA.RFD.,QEDRIA.RFD.cif_922,-7.81412885,-44.77348354,31.67456047,-12.84111077,-33.75416269
QEHBEL.RFD.,QEHBEL.RFD.cif_346,-20.03829029,-35.52031136,19.31171309,-6.26562329,-42.51251185
QELHUN.RFD.,QELHUN.RFD.cif_932,-7.94794626,-36.28940821,26.65118128,-6.79896908,-24.38514227
QEMKAX.RFD.,QEMKAX.RFD.cif_402,-12.61235152,-60.51868592,53.45460032,-13.14311628,-32.8195534
QETKOT.RFD.,QETKOT.RFD.cif_460,-13.18964646,-56.26153259,40.42438123,-14.25792114,-43.28471896
QETKUZ.RFD.,QETKUZ.RFD.cif_262,-17.79112641,-44.93486229,39.56961755,-12.07979027,-35.23616142
QETYAT.RFD.,QETYAT.RFD.cif_2061,-12.54797429,-53.07911518,40.21016901,-12.76120816,-38.17812862
QEVNOY.RFD.,QEVNOY.RFD.cif_676,-5.25628278,-10.56052141,4.44240006,-1.27048886,-12.64489299
QIBVUT.RFD.,QIBVUT.RFD.cif_547,-7.30346856,-41.65199896,30.84536741,-9.08785238,-27.19795249
QIBWAA.RFD.,QIBWAA.RFD.cif_1221,-14.10389805,-50.02789024,44.17924189,-10.18522186,-30.13776826
QICDIT.RFD.,QICDIT.RFD.cif_485,-8.66469278,-44.54744804,39.69230913,-10.51699582,-24.03682751
QICVED.RFD.,QICVED.RFD.cif_626,-8.85883659,-51.75008222,49.99854784,-14.92361053,-25.5339815
QIGVEH.RFD.,QIGVEH.RFD.cif_225,-36.44679801,-19.62980553,25.1751669,-5.07373523,-35.97517187
QIGVIL.RFD.,QIGVIL.RFD.cif_407,-36.40958743,-12.54971306,26.76155406,-4.75914385,-26.95689028
QIKNIH.RFD.,QIKNIH.RFD.cif_296,-32.05735083,-49.238445,38.13950043,-11.75043119,-54.90672659
QILZOA.RFD.,QILZOA.RFD.cif_227,-73.55902742,-42.33937744,64.24000515,-15.4621816,-67.12058131
QINLEH.RFD.,QINLEH.RFD.cif_1006,-72.99297066,-54.66416078,68.46551917,-13.10841463,-72.3000269
QIXYIF.RFD.,QIXYIF.RFD.cif_236,-25.24436067,-73.12238726,88.26682029,-27.08962445,-37.18955209
QIZPOI.RFD.,QIZPOI.RFD.cif_307,-9.45120272,-38.08766345,31.4096871,-8.36429355,-24.49347262
QOBCOB.RFD.,QOBCOB.RFD.cif_453,-31.91325784,-157.1003857,117.5491911,-45.26444441,-116.7288968
QOCHEZ.RFD.,QOCHEZ.RFD.cif_457,-17.93444976,-76.4907193,53.50665173,-21.36833174,-62.28684907
QOFSIQ.RFD.,QOFSIQ.RFD.cif_231,-9.6090277,-26.23651353,25.07281535,-6.47516868,-17.24789456
QOLSAM.RFD.,QOLSAM.RFD.cif_441,-19.27686825,-81.64575302,85.22765466,-21.90134202,-37.59630863
QONYUP.RFD.,QONYUP.RFD.cif_610,-27.49513969,-64.03233965,72.47660405,-9.98019125,-29.03106654
QOPXAW.RFD.,QOPXAW.RFD.cif_486,-27.13870676,-22.5908985,21.48091815,-6.24009243,-34.48877954
