CONFIGURATIONS,ELECTRO,EXCHANGE,INDUCTION,DISPERISION,TOTAL
GUMVUH.RFD.CIF_278.xyz,-42.27617539,52.16198591,-9.34354722,-59.59977805,-59.05751476
GUMVUH.RFD.CIF_302.xyz,-7.43384406,4.38180573,-1.85524153,-6.50241143,-11.40969129
GUMVUH.RFD.CIF_322.xyz,-40.24985969,42.66536321,-9.28229826,-19.53678891,-26.40358365
GUMVUH.RFD.CIF_325.xyz,-1.16067351,3.47195442,-0.59140067,-7.76952539,-6.04964515
GUMVUH.RFD.CIF_332.xyz,-10.33244817,3.65474064,-1.41356122,-6.35063394,-14.44190270
GUMVUH.RFD.CIF_343.xyz,-7.43512779,4.38328828,-1.85547686,-6.50299822,-11.41031459
GUMVUH.RFD.CIF_346.xyz,-54.61680127,70.13141516,-14.53310291,-96.42790479,-95.44639381
GUMVUH.RFD.CIF_378.xyz,-11.22166974,14.47544960,-2.06508636,-12.23176416,-11.04307067
GUMVUH.RFD.CIF_387.xyz,1.42531502,3.48920453,-0.42798320,-3.96173293,0.52480344
GUMVUH.RFD.CIF_407.xyz,-15.13467153,19.78932894,-3.14825062,-31.10192631,-29.59551952
GUMVUH.RFD.CIF_455.xyz,-40.31272829,55.86380676,-15.60908563,-18.80665990,-18.86466706
GUMVUH.RFD.CIF_461.xyz,-2.74177783,2.02963075,-0.28029993,-2.98434293,-3.97678995
GUMVUH.RFD.CIF_471.xyz,-7.35501608,8.34843397,-1.70612712,-11.20437086,-11.91708010
GUMVUH.RFD.CIF_472.xyz,-8.40000615,14.02112851,-2.60959048,-26.96842362,-23.95689173
GUMVUH.RFD.CIF_482.xyz,-22.76737739,19.70368893,-4.39111143,-7.77936219,-15.23416207
GUMVUH.RFD.CIF_496.xyz,-69.33006592,59.34827204,-18.19068170,-25.75913498,-53.93161056
GUNFEC.RFD.CIF_431.xyz,0.37625087,7.09112941,-0.89200319,-14.32243152,-7.74705443
GUNFEC.RFD.CIF_432.xyz,-24.89310139,40.20796261,-4.94646259,-56.92757364,-46.55917501
GUNFEC.RFD.CIF_451.xyz,-17.94722820,35.95717821,-5.15964266,-53.01729292,-40.16698557
GUNFEC.RFD.CIF_452.xyz,-17.94550514,35.95468658,-5.15938717,-53.01562117,-40.16582690
GUNFEC.RFD.CIF_507.xyz,-8.51451601,8.93994555,-2.01185616,-13.04214064,-14.62856726
GUNFEC.RFD.CIF_508.xyz,-3.73506276,7.73595319,-0.99600935,-13.49540722,-10.49052614
GUNFEC.RFD.CIF_521.xyz,-22.89760464,40.85619210,-6.58115101,-58.16869058,-46.79125414
GUNFEC.RFD.CIF_522.xyz,-22.89767788,40.85619211,-6.58113923,-58.16869013,-46.79131514
GUNFEC.RFD.CIF_531.xyz,-8.51570659,8.94157587,-2.01217674,-13.04253866,-14.62884611
GUNFEC.RFD.CIF_532.xyz,-3.73423260,7.73633336,-0.99604214,-13.49538390,-10.48932528
GUNFEC.RFD.CIF_601.xyz,-9.53120156,6.26474698,-1.77068168,-7.32648013,-12.36361639
GUNFEC.RFD.CIF_602.xyz,-3.71648408,1.43717661,-0.43753908,-2.32787240,-5.04471895
GUNFEC.RFD.CIF_616.xyz,-12.02074757,18.21228517,-4.64345013,-16.57403186,-15.02594439
GUNFEC.RFD.CIF_617.xyz,-0.42574915,2.33012675,-0.94728316,-4.00546841,-3.04837397
GUNFEC.RFD.CIF_630.xyz,2.13039133,0.16085481,-0.21591524,-1.57311493,0.50221597
GUNFEC.RFD.CIF_631.xyz,-0.93508204,5.04664006,-0.31906007,-5.12426994,-1.33177199
GUNFEC.RFD.CIF_640.xyz,-2.57587583,3.14689131,-0.63499778,-3.20914689,-3.27312918
GUNFEC.RFD.CIF_641.xyz,-2.66987987,0.92002873,-0.31786687,-2.34962116,-4.41733917
GUWPAS01.RFD.CIF_1032.xyz,-5.19255944,8.96139592,-2.10785514,-14.12791099,-12.46692965
GUWPAS01.RFD.CIF_1033.xyz,-21.56252221,30.87567109,-6.15182332,-36.97536675,-33.81404120
GUWPAS01.RFD.CIF_1072.xyz,-9.81803431,5.87445047,-1.31622842,-3.24250164,-8.50231390
GUWPAS01.RFD.CIF_1107.xyz,-47.24511998,41.30408715,-10.80488757,-10.83482613,-27.58074654
GUWPAS01.RFD.CIF_1132.xyz,-3.34422885,1.35736298,-0.35643660,-3.69702909,-6.04033157
GUWPAS01.RFD.CIF_1156.xyz,-11.87485910,16.36788820,-2.58912418,-31.29644548,-29.39254056
GUWPAS01.RFD.CIF_1157.xyz,-11.87483561,16.36788815,-2.58912198,-31.29644572,-29.39251516
GUWPAS01.RFD.CIF_1171.xyz,-8.14339050,9.40425712,-1.59060626,-3.96403174,-4.29377138
GUWPAS01.RFD.CIF_1195.xyz,-9.19684416,13.73415714,-2.52762349,-4.39105976,-2.38137028
GUWPAS01.RFD.CIF_1241.xyz,-48.33401518,49.83550765,-10.61067905,-14.21088846,-23.32007503
GUWPAS01.RFD.CIF_1265.xyz,-11.87045013,11.33564924,-2.82807962,-4.73906712,-8.10194764
GUWPAS01.RFD.CIF_1266.xyz,-9.04616621,10.13447873,-1.80595219,-4.98696525,-5.70460492
GUWPAS01.RFD.CIF_1301.xyz,-3.34226681,1.35703369,-0.35615679,-3.69682346,-6.03821336
GUWPAS01.RFD.CIF_1316.xyz,-5.19102867,8.96221072,-2.10791761,-14.12830096,-12.46503652
GUWPAS01.RFD.CIF_1317.xyz,-21.56380312,30.87871697,-6.15237240,-36.97708543,-33.81454398
GUWPAS01.RFD.CIF_991.xyz,-85.82427696,98.31407715,-27.84700424,-28.19065705,-43.54786110
GUWPAS01.RFD.CIF_992.xyz,-18.80826327,44.17184682,-3.48140871,-64.98271960,-43.10054477
HADKUT.RFD.CIF_1468.xyz,-2.42073864,7.28007629,-1.21962693,-10.99338978,-7.35367905
HADKUT.RFD.CIF_1469.xyz,-13.18069855,48.91703082,-5.80370314,-62.51702580,-32.58439667
HADKUT.RFD.CIF_1474.xyz,-4.35425966,7.47170760,-2.07301270,-10.28491760,-9.24048235
HADKUT.RFD.CIF_1475.xyz,-20.37789917,21.91724947,-3.82969536,-24.98296907,-27.27331412
HADKUT.RFD.CIF_1574.xyz,-9.36333670,9.00227765,-1.88967607,-5.91363156,-8.16436668
HADKUT.RFD.CIF_1575.xyz,-63.30769760,54.22770922,-15.11313256,-17.49256718,-41.68568812
HADKUT.RFD.CIF_1579.xyz,3.55039117,1.91619286,-0.86988036,-10.24687253,-5.65016887
HADKUT.RFD.CIF_1580.xyz,3.55042691,1.91619286,-0.86987927,-10.24687249,-5.65013199
HADKUT.RFD.CIF_1584.xyz,-63.30740738,54.22766331,-15.11288554,-17.49301496,-41.68564457
HADKUT.RFD.CIF_1585.xyz,-9.36261916,9.00493027,-1.88990136,-5.91428364,-8.16187388
HADKUT.RFD.CIF_1685.xyz,-13.17860802,48.91480391,-5.80310909,-62.51586664,-32.58277984
HADKUT.RFD.CIF_1686.xyz,-2.42014851,7.27983217,-1.21951368,-10.99321230,-7.35304233
HADKUT.RFD.CIF_1689.xyz,-20.37828488,21.91736391,-3.82969727,-24.98296904,-27.27358728
HADKUT.RFD.CIF_1690.xyz,-4.35750309,7.47246946,-2.07350598,-10.28523192,-9.24377152
HAFSAM.RFD.CIF_201.xyz,-21.02050246,6.47066234,-3.97410521,-10.37767041,-28.90161574
HAFSAM.RFD.CIF_229.xyz,2.85621932,52.72620763,-9.62726814,-65.55017823,-19.59501942
HAFSAM.RFD.CIF_236.xyz,-4.07599705,7.46180582,-1.71314991,-7.05831717,-5.38565831
HAFSAM.RFD.CIF_237.xyz,-31.42430223,36.91584750,-8.88106181,-48.96564178,-52.35515833
HAFSAM.RFD.CIF_245.xyz,-5.89602565,7.72130442,-1.31230635,-6.03818286,-5.52521043
HAFSAM.RFD.CIF_253.xyz,-8.16662460,6.34849983,-1.16933622,-6.70833364,-9.69579463
HAFSAM.RFD.CIF_279.xyz,-35.22449096,39.01281518,-7.49166192,-24.35972262,-28.06306032
HAFSAM.RFD.CIF_282.xyz,-96.73961592,66.63415622,-25.29371646,-24.76969296,-80.16886912
HAFSAM.RFD.CIF_287.xyz,-0.18478345,4.65669194,-1.09534594,-4.46505505,-1.08849250
HAFSAM.RFD.CIF_291.xyz,-35.22396345,39.01290259,-7.49161069,-24.35972478,-28.06239633
HAFSAM.RFD.CIF_300.xyz,-24.42144826,11.83474733,-3.89073873,-15.44240125,-31.91984091
HAFSAM.RFD.CIF_328.xyz,4.42256080,66.66467013,-11.22531576,-77.24748031,-17.38556515
HAFSAM.RFD.CIF_336.xyz,-32.89116889,28.26229495,-7.28989588,-40.00697299,-51.92574280
HAFSUF.RFD.CIF_217.xyz,-5.55236797,6.34019555,-1.10961596,-4.05251418,-4.37430255
HAFSUF.RFD.CIF_231.xyz,-6.01724473,3.61789277,-1.06937300,-5.49364581,-8.96237077
HAFSUF.RFD.CIF_232.xyz,-15.61979938,51.94171972,-5.28291598,-75.27037733,-44.23137297
HAFSUF.RFD.CIF_244.xyz,-4.66729736,2.99822207,-0.56518983,-5.36268940,-7.59695452
HAFSUF.RFD.CIF_246.xyz,-1.17945865,3.55023094,-0.87482691,-8.11654306,-6.62059768
HAFSUF.RFD.CIF_253.xyz,-6.33192536,4.82012039,-1.22369345,-7.04559201,-9.78109043
HAFSUF.RFD.CIF_266.xyz,1.50233899,1.15960828,-1.66582992,-2.31501211,-1.31889475
HAFSUF.RFD.CIF_267.xyz,-6.02500477,7.03769923,-1.12364554,-12.17379716,-12.28474824
HAFSUF.RFD.CIF_268.xyz,-35.01249395,23.94002802,-6.86535952,-11.37557265,-29.31339811
HAFSUF.RFD.CIF_269.xyz,-5.66182175,2.88480183,-0.84726376,-6.38466379,-10.00894746
HAFSUF.RFD.CIF_281.xyz,-1.58378510,5.81122169,-2.25583806,-8.87629339,-6.90469486
HAFSUF.RFD.CIF_292.xyz,-3.76253308,3.73377690,-0.56667959,-6.88948031,-7.48491609
HAFSUF.RFD.CIF_295.xyz,-8.28808656,7.38886257,-1.11404037,-10.72877302,-12.74203738
HAFSUF.RFD.CIF_302.xyz,-1.68401291,2.41470026,-1.54838140,-5.66952685,-6.48722092
HAFSUF.RFD.CIF_316.xyz,-5.12311591,6.26339462,-1.16773699,-4.10872566,-4.13618393
HAFSUF.RFD.CIF_317.xyz,-1.17866554,3.55047967,-0.87496847,-8.11682288,-6.61997723
HAFSUF.RFD.CIF_320.xyz,-4.66717493,2.99772845,-0.56513943,-5.36246886,-7.59705477
HAFSUF.RFD.CIF_331.xyz,-14.67646364,52.32255674,-5.12208399,-75.83559676,-43.31158765
HAFVEQ.RFD.CIF_261.xyz,-17.97457803,16.16800457,-3.82345591,-14.79079034,-20.42081971
HAFVEQ.RFD.CIF_262.xyz,-17.97249159,16.16618342,-3.82264806,-14.78981417,-20.41877041
HAFVEQ.RFD.CIF_267.xyz,-77.45159562,105.51989457,-28.98097880,-92.79036461,-93.70304446
HAFVEQ.RFD.CIF_271.xyz,2.38087043,3.18939245,-0.61288402,-3.66917185,1.28820701
HAFVEQ.RFD.CIF_272.xyz,2.37972582,3.18993588,-0.61287911,-3.66949727,1.28728531
HAFVEQ.RFD.CIF_277.xyz,-3.31920484,7.39044960,-0.66736143,-10.67844394,-7.27456061
HAFVEQ.RFD.CIF_303.xyz,-17.10574969,10.32576979,-3.74869669,-15.92239042,-26.45106700
HAFVEQ.RFD.CIF_318.xyz,-4.94616514,7.48589896,-0.93089472,-13.34694016,-11.73810106
HAFVEQ.RFD.CIF_319.xyz,-4.94659155,7.48632842,-0.93093096,-13.34725623,-11.73845033
HAFVEQ.RFD.CIF_324.xyz,-17.10675480,10.32541383,-3.74840160,-15.92104018,-26.45078274
HAFVEQ.RFD.CIF_355.xyz,2.37918916,3.18987190,-0.61274514,-3.66973815,1.28657777
HAFVEQ.RFD.CIF_356.xyz,2.38061508,3.19027327,-0.61295729,-3.66986289,1.28806817
HAFVEQ.RFD.CIF_361.xyz,-3.31946184,7.39082331,-0.66747203,-10.67919780,-7.27530836
HAFVEQ.RFD.CIF_365.xyz,-17.97262272,16.16618292,-3.82265241,-14.78972321,-20.41881542
HAFVEQ.RFD.CIF_366.xyz,-17.97446714,16.16800499,-3.82345021,-14.79088134,-20.42079369
HAFVEQ.RFD.CIF_371.xyz,-77.45167808,105.52168052,-28.98157806,-92.79153822,-93.70311384
HAGGUU.RFD.CIF_542.xyz,-0.07673609,1.86030639,-0.36971056,-4.91236157,-3.49850184
HAGGUU.RFD.CIF_582.xyz,0.00764798,2.81865614,-0.49665206,-5.99013360,-3.66048153
HAGGUU.RFD.CIF_612.xyz,-11.98151415,3.35215037,-2.88934992,-4.69015261,-16.20886631
HAGGUU.RFD.CIF_657.xyz,-14.94165458,5.85610579,-4.02387458,-7.40602774,-20.51545111
HAGGUU.RFD.CIF_677.xyz,-4.00865972,6.67896952,-1.43613643,-6.34301719,-5.10884380
HAGGUU.RFD.CIF_678.xyz,-3.54686366,6.47132259,-1.37954472,-6.20863427,-4.66372007
HAGGUU.RFD.CIF_682.xyz,-0.58197709,4.25686245,-0.64159476,-7.64170994,-4.60841934
HAGGUU.RFD.CIF_722.xyz,-3.33251814,4.55117972,-1.37172345,-7.25300046,-7.40606233
HAGGUU.RFD.CIF_723.xyz,-3.10438783,4.38796603,-1.36434113,-6.95109475,-7.03185768
HAGGUU.RFD.CIF_751.xyz,0.58363378,1.13372271,-0.43135473,-2.75206776,-1.46606599
HAGGUU.RFD.CIF_781.xyz,-6.55266057,28.38326106,-2.91496849,-52.37250608,-33.45687408
HAGGUU.RFD.CIF_782.xyz,-6.55386269,28.38566294,-2.91504375,-52.37408453,-33.45732804
HAGGUU.RFD.CIF_806.xyz,-3.67451139,8.32749739,-1.75320764,-8.09399938,-5.19422102
HAGGUU.RFD.CIF_886.xyz,-4.51830189,4.06144223,-1.08690091,-5.28244322,-6.82620380
HAGGUU.RFD.CIF_911.xyz,-38.91534427,31.88666042,-8.31509305,-18.19382725,-33.53760416
HAGGUU.RFD.CIF_941.xyz,-0.07667285,1.85971511,-0.36966661,-4.91202691,-3.49865127
HAGGUU.RFD.CIF_956.xyz,-39.47564155,25.32104097,-7.23150052,-13.94381716,-35.32991826
HAGGUU.RFD.CIF_981.xyz,-1.96249337,1.23679188,-0.27840283,-3.91153821,-4.91564253
HAGHAB.RFD.CIF_480.xyz,-0.92354251,6.41832226,-1.34463823,-5.87321258,-1.72307107
HAGHAB.RFD.CIF_489.xyz,-1.30904042,2.43760346,-1.10104869,-4.89758362,-4.87006927
HAGHAB.RFD.CIF_528.xyz,-17.90841162,40.96006651,-3.95963512,-62.25823309,-43.16621332
HAGHAB.RFD.CIF_563.xyz,2.03759751,5.76203313,-1.27463326,-7.00012764,-0.47513027
HAGHAB.RFD.CIF_585.xyz,-11.10511593,4.54292242,-1.82162222,-5.32965318,-13.71346891
HAGHAB.RFD.CIF_630.xyz,-9.41846868,1.38239419,-1.89367481,-2.84125765,-12.77100696
HAGHAB.RFD.CIF_641.xyz,-9.35007389,6.51954817,-3.12502376,-9.45863771,-15.41418719
HAGHAB.RFD.CIF_652.xyz,-2.74233134,4.11975284,-0.63420612,-7.00226034,-6.25904495
HAGHAB.RFD.CIF_661.xyz,-34.20461119,29.53451543,-7.45371741,-19.95965235,-32.08346553
HAGHAB.RFD.CIF_670.xyz,-43.16122384,30.26116158,-8.12027615,-13.19873244,-34.21907084
HAGHAB.RFD.CIF_710.xyz,-2.74210610,4.11983232,-0.63417576,-7.00237327,-6.25882281
HAGHAB.RFD.CIF_713.xyz,-8.40737965,4.12553759,-1.53668400,-5.20006982,-11.01859588
HAGHAB.RFD.CIF_736.xyz,8.24749845,1.89147722,-0.88623489,-4.08177103,5.17096974
HAGHAB.RFD.CIF_779.xyz,-1.48238858,4.95104447,-1.17740996,-4.92209679,-2.63085086
HAGHAB.RFD.CIF_788.xyz,-4.30698867,5.09787827,-1.46699992,-6.57686433,-7.25297465
HAGHAB.RFD.CIF_827.xyz,-20.31362618,52.72436351,-5.45118368,-69.86422409,-42.90467044
HAGTEQ.RFD.CIF_112.xyz,-13.12018733,44.89370174,-3.58094397,-63.06752120,-34.87495076
HAGTEQ.RFD.CIF_120.xyz,1.34627494,2.34479228,-0.51635529,-6.76271708,-3.58800514
HAGTEQ.RFD.CIF_141.xyz,-19.39266158,10.99154337,-4.67557571,-10.44981907,-23.52651299
HAGTEQ.RFD.CIF_145.xyz,-10.05496711,10.97911335,-2.32925314,-16.55418957,-17.95929647
HAGTEQ.RFD.CIF_146.xyz,-36.02601377,36.03658627,-12.50995115,-58.73684882,-71.23622747
HAGTEQ.RFD.CIF_150.xyz,2.81855712,2.34916788,-0.64278591,-7.53886577,-3.01392668
HAGTEQ.RFD.CIF_165.xyz,-10.70388695,27.21330495,-3.04110751,-34.06771986,-20.59940936
HAGTEQ.RFD.CIF_168.xyz,-35.93794825,36.55886583,-8.89217724,-19.59818218,-27.86944184
HAGTEQ.RFD.CIF_186.xyz,-24.21788021,59.39169072,-4.70299870,-86.50954585,-56.03873404
HAGTEQ.RFD.CIF_194.xyz,2.81880800,2.34925487,-0.64278012,-7.53896282,-3.01368008
HAGTEQ.RFD.CIF_206.xyz,-19.38974518,10.98879702,-4.67516090,-10.44853804,-23.52464708
HAGTEQ.RFD.CIF_219.xyz,-7.98490004,4.18492736,-1.69047759,-7.61083447,-13.10128475
HAGTEQ.RFD.CIF_220.xyz,-42.66828170,32.09615299,-10.73538899,-42.30970416,-63.61722186
HAGTEQ.RFD.CIF_224.xyz,1.34666968,2.34510278,-0.51639997,-6.76280457,-3.58743207
HAGYEW.RFD.CIF_387.xyz,4.63991372,6.14649730,-2.11979365,-13.53334244,-4.86672507
HAGYEW.RFD.CIF_487.xyz,-16.88182313,24.89200968,-5.69402480,-27.25603931,-24.93987757
HAGYEW.RFD.CIF_492.xyz,1.31942727,2.62555647,-0.67663699,-4.33868204,-1.07033530
HAGYEW.RFD.CIF_507.xyz,-0.67274625,0.96888577,-0.22367223,-1.24357612,-1.17110883
HAGYEW.RFD.CIF_537.xyz,-22.23847600,12.86904405,-3.13569629,-7.28268028,-19.78780852
HAGYEW.RFD.CIF_557.xyz,-22.03006853,12.15502728,-3.07179374,-13.98909427,-26.93592926
HAGYEW.RFD.CIF_562.xyz,-22.03006969,12.15502728,-3.07179351,-13.98909427,-26.93593018
HAGYEW.RFD.CIF_611.xyz,-24.91949279,23.64620893,-6.50410042,-6.97470242,-14.75208670
HAGYEW.RFD.CIF_686.xyz,-16.88182986,24.89200967,-5.69402329,-27.25603930,-24.93988277
HAGYEW.RFD.CIF_691.xyz,1.31942415,2.62555647,-0.67663673,-4.33868204,-1.07033814
HAGYEW.RFD.CIF_706.xyz,6.76940132,4.06783718,-0.80950876,-3.02046108,7.00726866
HAGYEW.RFD.CIF_711.xyz,-19.40088665,15.68034966,-2.38295586,-6.91377178,-13.01726463
HAGYEW.RFD.CIF_736.xyz,-46.52609644,35.96754246,-7.05934426,-9.09506067,-26.71295890
HAGYEW.RFD.CIF_756.xyz,-4.85286319,1.03792159,-0.88168155,-3.84695851,-8.54358166
HAGYEW.RFD.CIF_761.xyz,-4.85286741,1.03792159,-0.88168139,-3.84695851,-8.54358571
HAGYEW.RFD.CIF_786.xyz,4.63991517,6.14649730,-2.11979393,-13.53334244,-4.86672389
HAHYAU.RFD.CIF_1021.xyz,-12.95437732,21.17037287,-4.96521556,-27.78467019,-24.53389020
HAHYAU.RFD.CIF_1026.xyz,-4.44860939,3.37516253,-0.50094274,-6.70564686,-8.28003646
HAHYAU.RFD.CIF_1031.xyz,-12.95084142,21.17219821,-4.96501692,-27.78438570,-24.52804583
HAHYAU.RFD.CIF_1071.xyz,-2.71445982,7.43562747,-2.26224983,-9.80457638,-7.34565856
HAHYAU.RFD.CIF_1081.xyz,-34.29496448,25.20313744,-6.36662993,-26.49968434,-41.95814131
HAHYAU.RFD.CIF_1121.xyz,-8.35461152,18.60674707,-2.17251218,-26.17134976,-18.09172640
HAHYAU.RFD.CIF_1176.xyz,-18.08101601,10.26253082,-3.89212723,-16.80136355,-28.51197597
HAHYAU.RFD.CIF_1221.xyz,-15.40494685,20.70183288,-3.23521804,-27.85003952,-25.78837153
HAHYAU.RFD.CIF_1231.xyz,-15.40436371,20.70110052,-3.23523117,-27.85020423,-25.78869859
HAHYAU.RFD.CIF_722.xyz,2.92755395,0.64537164,-0.89394893,-4.05185671,-1.37288006
HAHYAU.RFD.CIF_777.xyz,-18.08103926,10.26253069,-3.89214583,-16.80136404,-28.51201843
HAHYAU.RFD.CIF_822.xyz,-20.55107527,17.56207241,-5.66969970,-24.99884434,-33.65754690
HAHYAU.RFD.CIF_832.xyz,-20.54909140,17.55919002,-5.66892364,-24.99791337,-33.65673839
HAHYAU.RFD.CIF_877.xyz,-37.57081897,18.87980635,-7.96066152,-20.60015240,-47.25182653
HAHYAU.RFD.CIF_927.xyz,-16.92518564,19.79774479,-4.52085712,-21.46720121,-23.11549918
HAHYAU.RFD.CIF_967.xyz,-0.83839099,0.27041806,-0.12244705,-2.86907702,-3.55949701
HAHYAU.RFD.CIF_986.xyz,-0.83830382,0.27041806,-0.12244897,-2.86907706,-3.55941178
HAKWUN.RFD.CIF_166.xyz,-50.88033864,64.53183089,-12.86344534,-78.82534394,-78.03729703
HAKWUN.RFD.CIF_182.xyz,-18.43484149,21.07156871,-3.88527672,-22.67264531,-23.92119481
HAKWUN.RFD.CIF_196.xyz,-29.63764236,26.17856487,-6.15324168,-7.18967484,-16.80199401
HAKWUN.RFD.CIF_199.xyz,-0.44137611,2.45820988,-0.76076086,-5.40665619,-4.15058327
HAKWUN.RFD.CIF_204.xyz,-6.94744368,15.38821596,-1.96338011,-24.70669301,-18.22930084
HAKWUN.RFD.CIF_216.xyz,-0.61949731,1.17704516,-0.26362555,-1.47909406,-1.18517177
HAKWUN.RFD.CIF_217.xyz,2.14557802,3.24323273,-0.98911857,-6.78866757,-2.38897539
HAKWUN.RFD.CIF_225.xyz,2.14515525,3.24366283,-0.98924662,-6.78892591,-2.38935445
HAKWUN.RFD.CIF_230.xyz,-1.67746537,2.52670401,-0.39262378,-2.01997756,-1.56336270
HAKWUN.RFD.CIF_234.xyz,-38.01648960,31.05513746,-5.47686431,-10.32602298,-22.76423943
HAKWUN.RFD.CIF_238.xyz,-6.94800618,15.38929545,-1.96338378,-24.70725920,-18.22935371
HAKWUN.RFD.CIF_243.xyz,-0.44139806,2.45865828,-0.76073450,-5.40681157,-4.15028586
HAKWUN.RFD.CIF_245.xyz,-16.52444729,17.23862595,-3.37161797,-21.03952256,-23.69696187
HAKWUN.RFD.CIF_265.xyz,-63.79028163,75.37121212,-14.52824470,-87.61159229,-90.55890650
HAKWUN.RFD.CIF_279.xyz,-35.00629662,29.86220874,-7.03515472,-7.42533923,-19.60458184
HARJOB.RFD.CIF_187.xyz,-9.90559508,6.68013883,-3.19989157,-11.05538351,-17.48073133
HARJOB.RFD.CIF_232.xyz,-30.77289138,22.19540283,-5.18439680,-18.57794624,-32.33983158
HARJOB.RFD.CIF_233.xyz,-30.77468999,22.19653335,-5.18430168,-18.57799118,-32.34044950
HARJOB.RFD.CIF_242.xyz,-17.59869595,32.31214387,-8.91847108,-40.62731128,-34.83233445
HARJOB.RFD.CIF_252.xyz,-20.73135787,15.77264289,-4.38551308,-18.30178498,-27.64601304
HARJOB.RFD.CIF_257.xyz,-24.41506956,15.14919187,-3.40865440,-14.28903387,-26.96356596
HARJOB.RFD.CIF_267.xyz,-0.92662975,8.68437234,-2.92025773,-14.42637282,-9.58888795
HARJOB.RFD.CIF_331.xyz,-6.17080557,3.87815743,-1.97718927,-5.83818534,-10.10802275
HARJOB.RFD.CIF_332.xyz,-6.17075703,3.87819282,-1.97717413,-5.83818085,-10.10791919
HARJOB.RFD.CIF_341.xyz,-11.91181009,22.12583603,-4.32193978,-23.49054790,-17.59846175
HARJOB.RFD.CIF_351.xyz,-9.39731044,16.16639537,-3.31437321,-14.20030440,-10.74559268
HARJOB.RFD.CIF_366.xyz,-15.41161209,8.16745429,-3.04144015,-6.47228242,-16.75788037
HARJOB.RFD.CIF_386.xyz,-9.90559247,6.68013883,-3.19989194,-11.05538351,-17.48072909
HARXEG.RFD.CIF_296.xyz,-6.23752010,3.94056101,-0.96540638,-5.88850210,-9.15086758
HARXEG.RFD.CIF_297.xyz,-9.24834437,11.07068015,-4.15774735,-21.72890455,-24.06431612
HARXEG.RFD.CIF_431.xyz,-22.42734701,24.92114365,-7.87429194,-39.33288817,-44.71338348
HARXEG.RFD.CIF_432.xyz,-26.71661459,14.03492981,-5.51873467,-20.78795050,-38.98836995
HARXEG.RFD.CIF_451.xyz,-10.33901097,19.45595807,-3.72723589,-31.08990241,-25.70019119
HARXEG.RFD.CIF_452.xyz,-10.34190832,19.45915600,-3.72739472,-31.09172217,-25.70186921
HARXEG.RFD.CIF_482.xyz,-40.99536008,45.36338880,-12.03388096,-15.48136269,-23.14721493
HARXEG.RFD.CIF_496.xyz,-23.99989427,26.75571565,-7.49655472,-27.24953362,-31.99026696
HARXEG.RFD.CIF_497.xyz,-24.00035102,26.75660045,-7.49633967,-27.24956180,-31.98965205
HARXEG.RFD.CIF_585.xyz,-34.56235479,28.01649316,-8.03911961,-8.23099518,-22.81597642
HARXEG.RFD.CIF_586.xyz,-4.80749724,2.00680551,-0.52528567,-2.69083532,-6.01681271
HARXEG.RFD.CIF_630.xyz,-47.07525529,23.13505984,-10.33407985,-38.96379036,-73.23806566
HARXEG.RFD.CIF_631.xyz,9.61268898,18.96491543,-3.18929744,-33.76271580,-8.37440883
HARXEG.RFD.CIF_650.xyz,1.83802568,4.98887671,-1.06228384,-10.88808836,-5.12346980
HARXEG.RFD.CIF_651.xyz,1.83803400,4.98911835,-1.06230001,-10.88836423,-5.12351189
HARXEG.RFD.CIF_681.xyz,-42.27594886,48.25240157,-9.82903547,-16.40124047,-20.25382323
HARXEG.RFD.CIF_696.xyz,-9.24771681,11.07252683,-4.15796159,-21.72968577,-24.06283734
HARXEG.RFD.CIF_697.xyz,-6.23702417,3.94057523,-0.96539381,-5.88850791,-9.15035066
HASXUY.RFD.CIF_752.xyz,-10.85774977,6.38856426,-1.67171106,-6.38539579,-12.52629235
HASXUY.RFD.CIF_756.xyz,-8.31112023,4.17846129,-1.13739062,-6.20074755,-11.47079710
HASXUY.RFD.CIF_757.xyz,-1.29593883,5.21300419,-1.05812550,-8.31134374,-5.45240389
HASXUY.RFD.CIF_815.xyz,-72.91480305,65.42914278,-26.02826904,-19.64668412,-53.16061343
HASXUY.RFD.CIF_816.xyz,-3.09581588,1.52545987,-0.47435532,-3.06009137,-5.10480269
HASXUY.RFD.CIF_819.xyz,-8.79356415,28.66641526,-6.73327508,-43.19502598,-30.05544995
HASXUY.RFD.CIF_820.xyz,-8.79356790,28.66641523,-6.73327520,-43.19502602,-30.05545389
HASXUY.RFD.CIF_854.xyz,-3.09617796,1.52575900,-0.47440505,-3.06032504,-5.10514905
HASXUY.RFD.CIF_855.xyz,-72.92335815,65.45186436,-26.03357328,-19.64906148,-53.15412856
HASXUY.RFD.CIF_913.xyz,-1.29583293,5.21368060,-1.05826526,-8.31140469,-5.45182229
HASXUY.RFD.CIF_914.xyz,-8.31268471,4.17841418,-1.13758675,-6.20079642,-11.47265369
HASXUY.RFD.CIF_918.xyz,-10.85846084,6.38808682,-1.67155979,-6.38507939,-12.52701320
HAXBUD.RFD.CIF_1121.xyz,-51.16743147,51.30271216,-17.36684655,-10.25217826,-27.48374411
HAXBUD.RFD.CIF_1126.xyz,3.50277395,0.67590360,-0.48687395,-1.07081502,2.62098858
